CodigoVariable,FechaHora,CodigoDuracion,UnidadMedida,Version,Valor
PB_Tie,2025-12-28 23:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Int,2025-12-28 18:00:00,PT1H,COP/kWh,TX1,330.0833
PB_Tie,2025-12-28 02:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 06:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Nal,2025-12-28 15:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Tie,2025-12-28 10:00:00,PT1H,COP/kWh,TX1,236.9833
PB_Int,2025-12-28 17:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Tie,2025-12-28 18:00:00,PT1H,COP/kWh,TX1,330.0833
PB_Tie,2025-12-28 05:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Int,2025-12-28 10:00:00,PT1H,COP/kWh,TX1,236.9833
PB_Tie,2025-12-28 13:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 04:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Tie,2025-12-28 04:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Int,2025-12-28 15:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 16:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Tie,2025-12-28 08:00:00,PT1H,COP/kWh,TX1,245.0833
PB_Tie,2025-12-28 14:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 10:00:00,PT1H,COP/kWh,TX1,236.2683
PB_Tie,2025-12-28 07:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Int,2025-12-28 00:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Nal,2025-12-28 07:00:00,PT1H,COP/kWh,TX1,248.3683
PB_Tie,2025-12-28 00:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Int,2025-12-28 04:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 05:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Tie,2025-12-28 12:00:00,PT1H,COP/kWh,TX1,245.0833
PB_Int,2025-12-28 23:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Nal,2025-12-28 09:00:00,PT1H,COP/kWh,TX1,236.2683
PB_Tie,2025-12-28 16:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Int,2025-12-28 21:00:00,PT1H,COP/kWh,TX1,330.0833
PB_Tie,2025-12-28 11:00:00,PT1H,COP/kWh,TX1,245.0833
PB_Int,2025-12-28 22:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Tie,2025-12-28 15:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 03:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Nal,2025-12-28 23:00:00,PT1H,COP/kWh,TX1,328.3683
PB_Int,2025-12-28 14:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Int,2025-12-28 12:00:00,PT1H,COP/kWh,TX1,245.0833
PB_Tie,2025-12-28 06:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Nal,2025-12-28 14:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Nal,2025-12-28 17:00:00,PT1H,COP/kWh,TX1,328.3683
PB_Nal,2025-12-28 13:00:00,PT1H,COP/kWh,TX1,248.3683
PB_Int,2025-12-28 11:00:00,PT1H,COP/kWh,TX1,245.0833
PB_Nal,2025-12-28 18:00:00,PT1H,COP/kWh,TX1,333.3683
PB_Nal,2025-12-28 21:00:00,PT1H,COP/kWh,TX1,328.3683
PB_Nal,2025-12-28 08:00:00,PT1H,COP/kWh,TX1,248.3683
PB_Nal,2025-12-28 00:00:00,PT1H,COP/kWh,TX1,283.3683
PB_Int,2025-12-28 09:00:00,PT1H,COP/kWh,TX1,236.9833
PB_Tie,2025-12-28 22:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Nal,2025-12-28 19:00:00,PT1H,COP/kWh,TX1,333.3683
PB_Tie,2025-12-28 03:00:00,PT1H,COP/kWh,TX1,280.0833
PB_Int,2025-12-28 16:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Tie,2025-12-28 01:00:00,PT1H,COP/kWh,TX1,325.0833
PB_Nal,2025-12-23 04:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Nal,2025-12-23 06:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Tie,2025-12-23 07:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 05:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Tie,2025-12-23 02:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 21:00:00,PT1H,COP/kWh,TX1,430.5
PB_Nal,2025-12-23 23:00:00,PT1H,COP/kWh,TX1,434.1839
PB_Nal,2025-12-23 22:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Tie,2025-12-23 04:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 20:00:00,PT1H,COP/kWh,TX1,440.0
PB_Nal,2025-12-23 00:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Nal,2025-12-23 03:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Tie,2025-12-23 12:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 14:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 08:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 14:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 18:00:00,PT1H,COP/kWh,TX1,440.0
PB_Int,2025-12-23 05:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 04:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 16:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Int,2025-12-23 00:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 01:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 23:00:00,PT1H,COP/kWh,TX1,430.5
PB_Nal,2025-12-23 17:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Int,2025-12-23 11:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 13:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 09:00:00,PT1H,COP/kWh,TX1,425.0
PB_Int,2025-12-23 20:00:00,PT1H,COP/kWh,TX1,440.0
PB_Nal,2025-12-23 02:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Tie,2025-12-23 08:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 17:00:00,PT1H,COP/kWh,TX1,430.5
PB_Nal,2025-12-23 13:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Nal,2025-12-23 14:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Tie,2025-12-23 15:00:00,PT1H,COP/kWh,TX1,430.0
PB_Nal,2025-12-23 01:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Int,2025-12-23 12:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 10:00:00,PT1H,COP/kWh,TX1,425.0
PB_Tie,2025-12-23 11:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 00:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 02:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 03:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 19:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Nal,2025-12-23 07:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Tie,2025-12-23 22:00:00,PT1H,COP/kWh,TX1,430.5
PB_Nal,2025-12-23 12:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Nal,2025-12-23 20:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Tie,2025-12-23 09:00:00,PT1H,COP/kWh,TX1,425.0
PB_Tie,2025-12-23 21:00:00,PT1H,COP/kWh,TX1,430.5
PB_Int,2025-12-23 22:00:00,PT1H,COP/kWh,TX1,430.5
PB_Nal,2025-12-23 18:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Int,2025-12-23 16:00:00,PT1H,COP/kWh,TX1,430.5
PB_Int,2025-12-23 07:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 10:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Tie,2025-12-23 17:00:00,PT1H,COP/kWh,TX1,430.5
PB_Tie,2025-12-23 23:00:00,PT1H,COP/kWh,TX1,430.5
PB_Int,2025-12-23 19:00:00,PT1H,COP/kWh,TX1,440.0
PB_Int,2025-12-23 10:00:00,PT1H,COP/kWh,TX1,425.0
PB_Nal,2025-12-23 11:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Int,2025-12-23 18:00:00,PT1H,COP/kWh,TX1,440.0
PB_Nal,2025-12-23 09:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Int,2025-12-23 13:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 06:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 15:00:00,PT1H,COP/kWh,TX1,430.0
PB_Nal,2025-12-23 08:00:00,PT1H,COP/kWh,TX1,429.1839
PB_Tie,2025-12-23 19:00:00,PT1H,COP/kWh,TX1,440.0
PB_Tie,2025-12-23 16:00:00,PT1H,COP/kWh,TX1,430.5
PB_Tie,2025-12-23 01:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 15:00:00,PT1H,COP/kWh,TX1,430.8949
PB_Tie,2025-12-23 03:00:00,PT1H,COP/kWh,TX1,426.711
PB_Int,2025-12-23 06:00:00,PT1H,COP/kWh,TX1,426.711
PB_Tie,2025-12-23 05:00:00,PT1H,COP/kWh,TX1,426.711
PB_Nal,2025-12-23 21:00:00,PT1H,COP/kWh,TX1,434.6839
PB_Nal,2025-12-26 06:00:00,PT1H,COP/kWh,TX1,249.3973
PB_Nal,2025-12-26 17:00:00,PT1H,COP/kWh,TX1,357.4973
PB_Nal,2025-12-26 09:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 12:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 00:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Tie,2025-12-26 16:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Nal,2025-12-26 11:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Tie,2025-12-26 21:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 12:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 16:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Int,2025-12-26 17:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 06:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Nal,2025-12-26 03:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 15:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Nal,2025-12-26 20:00:00,PT1H,COP/kWh,TX1,357.4973
PB_Nal,2025-12-26 10:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 10:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Int,2025-12-26 20:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 20:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 23:00:00,PT1H,COP/kWh,TX1,332.1292
PB_Tie,2025-12-26 08:00:00,PT1H,COP/kWh,TX1,103.5512
PB_Nal,2025-12-26 01:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 06:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Tie,2025-12-26 22:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Int,2025-12-26 02:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Tie,2025-12-26 11:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Nal,2025-12-26 22:00:00,PT1H,COP/kWh,TX1,342.4973
PB_Nal,2025-12-26 04:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Nal,2025-12-26 18:00:00,PT1H,COP/kWh,TX1,357.4973
PB_Nal,2025-12-26 19:00:00,PT1H,COP/kWh,TX1,357.4973
PB_Nal,2025-12-26 13:00:00,PT1H,COP/kWh,TX1,257.4973
PB_Nal,2025-12-26 08:00:00,PT1H,COP/kWh,TX1,107.0593
PB_Tie,2025-12-26 14:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Int,2025-12-26 14:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Int,2025-12-26 18:00:00,PT1H,COP/kWh,TX1,392.1292
PB_Nal,2025-12-26 23:00:00,PT1H,COP/kWh,TX1,292.4973
PB_Int,2025-12-26 09:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Int,2025-12-26 03:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Tie,2025-12-26 13:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Tie,2025-12-26 03:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Nal,2025-12-26 16:00:00,PT1H,COP/kWh,TX1,342.4973
PB_Tie,2025-12-26 00:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 23:00:00,PT1H,COP/kWh,TX1,332.1292
PB_Tie,2025-12-26 04:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Tie,2025-12-26 02:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Int,2025-12-26 11:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Tie,2025-12-26 18:00:00,PT1H,COP/kWh,TX1,392.1292
PB_Tie,2025-12-26 01:00:00,PT1H,COP/kWh,TX1,218.9632
PB_Tie,2025-12-26 07:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Nal,2025-12-26 12:00:00,PT1H,COP/kWh,TX1,237.7483
PB_Int,2025-12-26 07:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 13:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Nal,2025-12-26 21:00:00,PT1H,COP/kWh,TX1,357.4973
PB_Nal,2025-12-26 00:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 22:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Nal,2025-12-26 02:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 19:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 10:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Nal,2025-12-26 05:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Tie,2025-12-26 19:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Nal,2025-12-26 07:00:00,PT1H,COP/kWh,TX1,181.4973
PB_Int,2025-12-26 08:00:00,PT1H,COP/kWh,TX1,103.5512
PB_Int,2025-12-26 01:00:00,PT1H,COP/kWh,TX1,218.9632
PB_Int,2025-12-26 04:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Nal,2025-12-26 14:00:00,PT1H,COP/kWh,TX1,270.7603
PB_Tie,2025-12-26 15:00:00,PT1H,COP/kWh,TX1,282.1292
PB_Nal,2025-12-26 15:00:00,PT1H,COP/kWh,TX1,292.4973
PB_Tie,2025-12-26 05:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 05:00:00,PT1H,COP/kWh,TX1,247.1292
PB_Int,2025-12-26 21:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-26 09:00:00,PT1H,COP/kWh,TX1,171.1292
PB_Tie,2025-12-26 17:00:00,PT1H,COP/kWh,TX1,347.1292
PB_Tie,2025-12-15 11:00:00,PT1H,COP/kWh,TX1,310.0
PB_Int,2025-12-15 22:00:00,PT1H,COP/kWh,TX1,310.0
PB_Int,2025-12-15 16:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2025-12-15 13:00:00,PT1H,COP/kWh,TX1,310.0
PB_Nal,2025-12-15 17:00:00,PT1H,COP/kWh,TX1,323.4179
PB_Tie,2025-12-15 20:00:00,PT1H,COP/kWh,TX1,320.0
PB_Tie,2025-12-15 09:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 07:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Int,2025-12-15 06:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-15 18:00:00,PT1H,COP/kWh,TX1,500.0
PB_Tie,2025-12-15 19:00:00,PT1H,COP/kWh,TX1,320.0
PB_Tie,2025-12-15 13:00:00,PT1H,COP/kWh,TX1,310.0
PB_Nal,2025-12-15 02:00:00,PT1H,COP/kWh,TX1,249.4179
PB_Nal,2025-12-15 06:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Tie,2025-12-15 16:00:00,PT1H,COP/kWh,TX1,315.0
PB_Nal,2025-12-15 03:00:00,PT1H,COP/kWh,TX1,249.4179
PB_Nal,2025-12-15 19:00:00,PT1H,COP/kWh,TX1,323.4179
PB_Nal,2025-12-15 18:00:00,PT1H,COP/kWh,TX1,328.4179
PB_Nal,2025-12-15 12:00:00,PT1H,COP/kWh,TX1,272.3179
PB_Nal,2025-12-15 23:00:00,PT1H,COP/kWh,TX1,307.4179
PB_Int,2025-12-15 20:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2025-12-15 03:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 01:00:00,PT1H,COP/kWh,TX1,249.4179
PB_Int,2025-12-15 05:00:00,PT1H,COP/kWh,TX1,259.52
PB_Tie,2025-12-15 07:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 08:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Int,2025-12-15 15:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 15:00:00,PT1H,COP/kWh,TX1,310.0
PB_Int,2025-12-15 17:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2025-12-15 21:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2025-12-15 10:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 22:00:00,PT1H,COP/kWh,TX1,318.4179
PB_Int,2025-12-15 08:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-15 07:00:00,PT1H,COP/kWh,TX1,259.52
PB_Tie,2025-12-15 10:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 04:00:00,PT1H,COP/kWh,TX1,249.4179
PB_Int,2025-12-15 04:00:00,PT1H,COP/kWh,TX1,259.52
PB_Tie,2025-12-15 12:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 21:00:00,PT1H,COP/kWh,TX1,315.0
PB_Nal,2025-12-15 15:00:00,PT1H,COP/kWh,TX1,318.4179
PB_Nal,2025-12-15 09:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Tie,2025-12-15 14:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 23:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 03:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-15 01:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 10:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Tie,2025-12-15 04:00:00,PT1H,COP/kWh,TX1,259.52
PB_Tie,2025-12-15 17:00:00,PT1H,COP/kWh,TX1,320.0
PB_Tie,2025-12-15 22:00:00,PT1H,COP/kWh,TX1,310.0
PB_Nal,2025-12-15 20:00:00,PT1H,COP/kWh,TX1,323.4179
PB_Tie,2025-12-15 08:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 16:00:00,PT1H,COP/kWh,TX1,318.4179
PB_Int,2025-12-15 02:00:00,PT1H,COP/kWh,TX1,241.0
PB_Tie,2025-12-15 02:00:00,PT1H,COP/kWh,TX1,241.0
PB_Nal,2025-12-15 13:00:00,PT1H,COP/kWh,TX1,318.4179
PB_Nal,2025-12-15 11:00:00,PT1H,COP/kWh,TX1,307.4179
PB_Int,2025-12-15 09:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-15 19:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2025-12-15 11:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 06:00:00,PT1H,COP/kWh,TX1,259.52
PB_Tie,2025-12-15 05:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-15 14:00:00,PT1H,COP/kWh,TX1,310.0
PB_Int,2025-12-15 00:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 05:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Nal,2025-12-15 00:00:00,PT1H,COP/kWh,TX1,267.9379
PB_Int,2025-12-15 12:00:00,PT1H,COP/kWh,TX1,310.0
PB_Int,2025-12-15 23:00:00,PT1H,COP/kWh,TX1,310.0
PB_Tie,2025-12-15 00:00:00,PT1H,COP/kWh,TX1,259.52
PB_Nal,2025-12-15 21:00:00,PT1H,COP/kWh,TX1,323.4179
PB_Tie,2025-12-15 18:00:00,PT1H,COP/kWh,TX1,500.0
PB_Nal,2025-12-15 14:00:00,PT1H,COP/kWh,TX1,318.4179
PB_Tie,2025-12-15 01:00:00,PT1H,COP/kWh,TX1,259.52
PB_Int,2025-12-06 20:00:00,PT1H,COP/kWh,TX1,240.0
PB_Nal,2025-12-06 11:00:00,PT1H,COP/kWh,TX1,117.5885
PB_Tie,2025-12-06 11:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 19:00:00,PT1H,COP/kWh,TX1,240.0
PB_Tie,2025-12-06 17:00:00,PT1H,COP/kWh,TX1,240.0
PB_Int,2025-12-06 14:00:00,PT1H,COP/kWh,TX1,214.253
PB_Int,2025-12-06 09:00:00,PT1H,COP/kWh,TX1,94.562
PB_Tie,2025-12-06 05:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 06:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 18:00:00,PT1H,COP/kWh,TX1,256.5845
PB_Tie,2025-12-06 21:00:00,PT1H,COP/kWh,TX1,240.0
PB_Tie,2025-12-06 23:00:00,PT1H,COP/kWh,TX1,214.253
PB_Nal,2025-12-06 12:00:00,PT1H,COP/kWh,TX1,115.0455
PB_Nal,2025-12-06 01:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Tie,2025-12-06 16:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 22:00:00,PT1H,COP/kWh,TX1,240.0
PB_Nal,2025-12-06 19:00:00,PT1H,COP/kWh,TX1,256.5845
PB_Tie,2025-12-06 06:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 21:00:00,PT1H,COP/kWh,TX1,256.5845
PB_Nal,2025-12-06 10:00:00,PT1H,COP/kWh,TX1,115.0455
PB_Int,2025-12-06 01:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 08:00:00,PT1H,COP/kWh,TX1,94.562
PB_Tie,2025-12-06 03:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 23:00:00,PT1H,COP/kWh,TX1,230.8375
PB_Nal,2025-12-06 16:00:00,PT1H,COP/kWh,TX1,230.8375
PB_Int,2025-12-06 03:00:00,PT1H,COP/kWh,TX1,105.0
PB_Tie,2025-12-06 02:00:00,PT1H,COP/kWh,TX1,102.347
PB_Nal,2025-12-06 07:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Int,2025-12-06 13:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 07:00:00,PT1H,COP/kWh,TX1,214.253
PB_Int,2025-12-06 04:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 10:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 00:00:00,PT1H,COP/kWh,TX1,214.253
PB_Nal,2025-12-06 17:00:00,PT1H,COP/kWh,TX1,256.5845
PB_Int,2025-12-06 22:00:00,PT1H,COP/kWh,TX1,240.0
PB_Int,2025-12-06 11:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 08:00:00,PT1H,COP/kWh,TX1,94.562
PB_Tie,2025-12-06 01:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 20:00:00,PT1H,COP/kWh,TX1,240.0
PB_Int,2025-12-06 18:00:00,PT1H,COP/kWh,TX1,240.0
PB_Int,2025-12-06 23:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 15:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 09:00:00,PT1H,COP/kWh,TX1,94.562
PB_Nal,2025-12-06 04:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Tie,2025-12-06 14:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 00:00:00,PT1H,COP/kWh,TX1,214.253
PB_Int,2025-12-06 16:00:00,PT1H,COP/kWh,TX1,214.253
PB_Tie,2025-12-06 07:00:00,PT1H,COP/kWh,TX1,214.253
PB_Nal,2025-12-06 22:00:00,PT1H,COP/kWh,TX1,236.5845
PB_Int,2025-12-06 05:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 02:00:00,PT1H,COP/kWh,TX1,111.1465
PB_Nal,2025-12-06 05:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Nal,2025-12-06 13:00:00,PT1H,COP/kWh,TX1,117.5885
PB_Int,2025-12-06 12:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 08:00:00,PT1H,COP/kWh,TX1,111.1465
PB_Nal,2025-12-06 15:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Tie,2025-12-06 19:00:00,PT1H,COP/kWh,TX1,240.0
PB_Tie,2025-12-06 04:00:00,PT1H,COP/kWh,TX1,105.0
PB_Tie,2025-12-06 12:00:00,PT1H,COP/kWh,TX1,105.0
PB_Int,2025-12-06 02:00:00,PT1H,COP/kWh,TX1,102.347
PB_Nal,2025-12-06 06:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Nal,2025-12-06 03:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Nal,2025-12-06 09:00:00,PT1H,COP/kWh,TX1,111.1465
PB_Int,2025-12-06 17:00:00,PT1H,COP/kWh,TX1,240.0
PB_Nal,2025-12-06 14:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Int,2025-12-06 15:00:00,PT1H,COP/kWh,TX1,214.253
PB_Int,2025-12-06 21:00:00,PT1H,COP/kWh,TX1,240.0
PB_Nal,2025-12-06 20:00:00,PT1H,COP/kWh,TX1,256.5845
PB_Tie,2025-12-06 18:00:00,PT1H,COP/kWh,TX1,240.0
PB_Tie,2025-12-06 10:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-06 00:00:00,PT1H,COP/kWh,TX1,121.5845
PB_Tie,2025-12-06 13:00:00,PT1H,COP/kWh,TX1,105.0
PB_Nal,2025-12-18 07:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 15:00:00,PT1H,COP/kWh,TX1,405.0
PB_Tie,2025-12-18 21:00:00,PT1H,COP/kWh,TX1,405.0
PB_Nal,2025-12-18 10:00:00,PT1H,COP/kWh,TX1,345.689
PB_Int,2025-12-18 10:00:00,PT1H,COP/kWh,TX1,337.511
PB_Nal,2025-12-18 00:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 00:00:00,PT1H,COP/kWh,TX1,375.0
